text,label
"Man kann bis zu fünf Vornamen vergeben, maximal für ein Kind, sechs sind offiziell ausgeschlossen, weiß ich natürlich immer machen kann, was dann dann auch etwas skurril wird. Ich kann natürlich auch aus Zähne Einzelnamen, fünf Doppelnamen binden, dann ist das von mir aus der  Karl Friedrich als Doppelname, mit Bindestrich und der Hans - Georg. Und dann sind wir zwar bei vier Namen, aber erst offiziell zwei Namen, weil es Doppelnamen sind, immer idealerweise bei dem Standesamt, wo man gedenkt, das Kind zu entbinden, im Vorfeld schon. Oder als Tipp es gibt in Wiesbaden die Gesellschaft für deutsche Sprache. Da sind Sprachforscher sozusagen gut. Da kann ich auch für relativ kleines Geld Sprachgutachten im Vorfeld machen lassen und kann recherchieren lassen wo kommt dieser Name her? Ist der Name männlich, ist dabei biblisch. Wie ist die Schreibweise? Was symbolisiert der Name? Und wie ist die Eintragungsmöglichkeit? Als oberstes Kriterium muss man sich immer vorstellen der Name darf das Kindeswohl nicht gefährden, als es darf keine große Form sein, die Verunglimpfung und zulässt. Es darf kein Schimpfwort sein. Es sind auch klassischerweise im deutschen Namensrecht Orte, Gegenstände nicht eintragungsfähig. Ich habe jetzt hier mal die neueste Namensliste da und Marvelous war auch dabei, dass in einer Rede die Fantasienamen sozusagen ein Odin was klassisches wieder. Das geht über Maximus weiter bis zum Leonidas. Aber auch Hannibal ist dabei zum Beispiel als zweiter Vorname ne Joko kommt, wer aus dem ganze Bereich also man sieht dann schon skurrile Namensformen gibt es in allen Variationen und egal, ob die dann an 01.02. oder dritter Stelle stehen, der sind bislang in aufwendiger Vorgang und sondern Namensänderungsverfahren. Da werden verschiedene Behörden eingeschaltet, hat auch ein Gebührenrahmen. Und es muss auch für den Antragsteller klar sein man kann einen Vornamen oder einen Familiennamen nicht jetzt wie die Unterhosen oder die Socken wechseln, sondern das was identitätsstiftendes. Und das muss dann halt eine einmalige Geschichte sein. Und es muss begründet sein. Und dann kann ich aber eine solche Namensänderung tatsächlich angehen.",5
"Zum  Glück ist die Scheune abgebrannt, deswegen konnten wir diesen Neubau da quasi gewinnen. Und da unsere Konzerthalle reinmachen, in der gerade meine Frau Unterricht gibt, deswegen kann man doch nicht gleich stören. Unterricht gibt Elke Diepenbroek in Gesang. Sie hat Schüler und Schülerinnen in  allen Altersklassen und lehrt verschiedene Stil Richtungen. Sie selbst sinkt in mehreren Bands, steht auf großen Bühnen oder sinkt auch mal Werbejingles ein. Während ihres Unterrichts führt Roland Carlos zum Open Air Backstage-Bereich vom Kulturgut samt Pool. Im hinteren Teil des Gartens können sich die Künstlerinnen und Künstler auf ihren Auftritt vorbereiten. Dass die auf der Bühne in Bechtolsheim spielen wollen, ist längst ein Selbstläufer, Als wir gerade eröffnet haben und noch sehr wackelig eigentlich war. Antwort wenn ich wusste, wie fängt das so an? Sind überflutet worden mit Bewerbungen aus der ganzen Welt. Ich glaube, wir hatten einmal an einem Tag 60 E-Mails bekommen, New Künstler, Bewerbung und ich glaube, die Musiker, die viel und Tour sind, sind ganz froh, wenn die solche kleinen Bühnen finden, mit so einer persönlichen Bindung dran, weil es es eigentlich nicht die Normalität Oft hängen die Künstler und Künstlerinnen an ihren Auftritt ein paar Tage dran und geben Workshops für Fortgeschrittene. Lyon, Veranstalter und Künstler leben dann gemeinsam in dem alten Bauernhaus. Wir hatten, jetzt glaube ich, Künstler von allen Kontinenten hier. Ich glaube fast aus jedem Genre von Vogue über Klassik, Tango, mongolische Musik also. Im September kommen zum Beispiel Clive Carroll der ist ziemlich berühmt, und der unterrichtet dann Gitarre und die Menschen, die zu uns kommen, die kommen teilweise aus ganz Europa. Die Workshops bei Musikgrößen wie Clive Carrell sind schnell ausgebucht. Dass ihr Konzept so gut aufgehen würde, konnten sie anfangs nicht ahnen, sagt Elke Diepenbroek, nachdem sie die Gesangsschülerin verabschiedet hat. Natürlich muss man ein kleines f inanzielles Polster haben, aber eigentlich waren wir schon immer Leute, die geplant und dann umgesetzt haben. Neben dem großen Hof für Open-Air-Konzerte und dem Saal in der ehemaligen Scheune gehört auch eine kleine Bar zum Kulturgut. Dicke Natursteinmauern und historische Fundstücke von den Vorbesitzern wie zum Beispiel ein altes Harmonium, sorgen für eine heimelige Atmosphäre. Sich mit schönen Dingen umgeben. Schöne Sachen sehen, schöne Sachen hören. Das macht nicht uns als Veranstalter was und auch mit den Künstlern. Und dann die schaukelt sich das so gegenseitig hoch. Und am Ende sind alle glücklich",0
"Es schönen guten Tag hier bin, Warum sorgt der Hund im Büro für eine bessere Atmosphäre? Also, es geht im Wesentlichen um drei Punkte gesundheitliche Punkte. Zum einen unterbricht der Hund unser Kopfkino. Das heißt, er holt uns wieder zurück in die Realität, und wir können erkennen den Säbelzahntiger gibt's gar nicht. Dann der nächste Punkt im Bereich Gesundheit ist in dem Moment, wo wir einen Hund streicheln, wird ein ziemlich cooles Hormon freigesetzt. Das heißt Oxytocin, dass das sogenannte Bindungshormon, und das senkt die Stresshormone. Und der Hund ist immer auch wieder eine Kommunikationsbrücke zwischen Abteilung. Wenn man den Rudolph aus dem Controlling eigentlich nicht so mochte, vorher, und man sieht ihnen plötzlich auf der Erde mit einem Hund umspielen, dann  wird aus dieser Funktionsträger wieder ein Mensch, und man kann wieder mit ihm reden. Also die Kommunikation zwischen Abteilung wird durch einen Hund auch bei Machen. Sie führen ja auch noch den Vorteil mehr Bewegung auf. Klar, der Hund muss ja auch mal vor die Tür. Aber das könnte ich ja im Prinzip auch ohne Bürohund machen. Oder? Ja, aber das alte Motto Bürohund schlägt Schweinehund. Also wenn ich im Büro sitze und nicht unterbrochen werde, durcheinander mein Büro und Golden-Retriever fünfeinhalb Jahre, dann würde ich mich nicht bewegen. Aber wenn ich in seine Augen gucke und in seinen klaren Blick, der schreit danach beweglich, jetzt endlich alter Mann, dann muss ich aufstehen und mit dem rausgehen. Im ersten Augenblick bin ich sauer. Aber wenn man dann draußen sind, dann sage ich leise zu ihm danke, ohne dich wäre ich jetzt nicht draußen. Man kann das natürlich jetzt auch komplett umdrehen und anders argumentieren der Hund lenkt die Menschen beim Arbeiten ab. Was sagen Sie dazu? Ja, definitiv. Aber diese Ablenkung im Rahmen ist gewollt, weil viele psychische Belastungen tatsächlich durch ein Kopfkino durch Vorstellungen entstehen. Und wenn ich dann, wenn der Hand einen Hund, dann zu mir kommen, mich anstupst, ein Trick beachtet, nämlich ihm nichts sage du geh mal wieder zurück auf deine Decke. Mama, Papa muss arbeiten, sondern mich erinnere, dass er mich gerade wieder zurückholt in die Realität und die ich ihm sage hey, cool, danke, dass du mich erinnert. Das, dann kann ich diese diese Unterbrechung absolut bewusst und zielführend für natürlich. Wenn er nur nervt, dann dann ist es ihr störend. Also dort muss eine Balance gefunden werde n, individuell in jedem Mensch und Verhältnis definitiv. Die Statistiken sagen es sind rund dreieinhalb Prozent der deutschen Erwachsenenbevölkerung, die unter einer sogenannten Hundehaarallergie leiden. Diese Gruppe also Menschen, die körperlich negativ reagieren, und die Gruppe auch der Menschen, die psychisch negativ auf Hunde reagieren, beispielsweise mit Angst oder auch die Gruppe, die einfach schlicht und einfach keinen keinen Bock auf Runden hat. Die muss geschützt werden. Wie kriege ich das hin? Durch Regeln, also Vereinbarung schriftlicher Art kann ich nur empfehlen, dass man beispielsweise die und die Bereiche im im Büro sind, hundefrei oder eine Leinenführung auf den Gängen, sodass sich jeder A an das Thema beruhend gewöhnen kann. Damit wird auch sehr häufig die Angst dann weggenommen, weil unser Angstzentrum, die Amygdala, lernen kann. Ä. Hunde sind nicht unmittelbar tödlich, und andere Menschen, die eben tatsächlich allergische Reaktionen zeigen, können dadurch geschützt werden. Gibt es denn eigentlich Hunderassen, die als Bürohund besonders gut geeignet sind? Nein. Die Organisation in dem Ordnungsbegriff Rasse passt nicht. Das opti male, was einen Hund als Eigenschaft im Büro haben sollte, wäre tatsächlich, dass er in sich ruht, dass er Artgenossen und Menschen tendenziell er mag. Das Wichtigste ist aber, dass sich der Hund auf seinen Menschen verlassen kann. Und in dem Moment, wo der Hund daran zweifelt. Also vielleicht denkt ich habe den voll Loser hier an meiner Seite als Mensch. Dann neigen Hunde manche Hunde dazu, die Verantwortung für die Situation zu übernehmen, unterstellt sie dann zum Beispiel in einem bellender In einigen Firmen ist das Mitbringen des Hundes schon erlaubt aus Überzeugung? Oder geht es vor allem darum, d en Arbeitsplatz vielleicht attraktiv zu machen? Ich meine, das wird ja immer schwieriger, gute Leute zu finden, sagt man dann vielleicht einfach auch. Bringen Sie ein Hund einfach mit? Kein Problem, Hauptsache sie kommt. Ja. Ich wünsche mir, dass es aus Überzeugung ist, die nämlich der Überzeugung, dass wir uns unbedingt deutliche aufstellen müssen in Bezug auf die psychischen Belastungen, die jetzt schon da sind und die laut Studien noch weiter ansteigen werden. Und da kann der Hund im Büro ein Teil der Lösung, soll Markus Beyer, Vorsitzender des Bundesverbands Bürohund, vielen Dank für das Gespräch. Es war mir eine totale Freude, Liebe",3
"Grundsätzlich befürworten wir die Tickets Reform, aber dazu muss entsprechend auch das Angebot stimmen. Das heißt, wir müssen weiterhin den ÖPNV ausbauen. Wir müssen mehr an die Infrastrukturen in die Verkehre investieren und dann macht auch das Ticket",5
"Gebabbel erste Ausgabe 2013 Haidar muss ich Ihnen doch was wünschen und rufe ihn ganz einfach zu komme Silber bei Hund komme sie über Schwanz und besser doot gelacht wie dort geschafft, aber trotzdem von geriert brennt innen nie an. Und was ihr Bankkonto betrifft Bann Ostern und Pingsdorfer fällt Krise vom SWR 1 Million Ah ist dessen nix Tunnelöffnung. Nur zur Hälfe muss man sich sowieso zum Beispiel jetzt grad mit alldem Mannes zu Neujahr als heimatlicher groß für sie zusammengeschustert. Die hauen das Zimmer. Ja, ach, schon beim Thema SE wisse doch, es kommen ja viele rum. Geld bei Landfrau Kaffeekränzchen und so unter ist direkt ovs SWR vier Gebabbel gekommen und Spin gefragt wann warum ich das überhaupt mach, wo ich doch so Hochdeutschsprecher kennt. Und damit kennt man doch ganz bestimmt viel mehr Geld verdiene was soll ich Ihnen? Das are? Es ist ganz einfach mal lieb zur Muttersprache. Und weil man da Sache Aussprüche kann, wo in Hochdeutsch, China, französisch oder ordinäre, wann sie zum Beispiel ihrem Chef am liebsten LMA, also das Götz-Zitat an der Dede könntest SARS steht man bis zum Knippschild oder ganz elegant, wie unser Altvater noch gesagt habe. Bs. Moggi Bells Mond kühl oder noch deutlicher sie könne mische Motto, Kisembo und noch einen Grund für unser Modell sprach zu babbele. Volkes Stimme wird da perfekt auf den Punkt gebracht. Zum Beispiel hat sich der letzte Jahr so aufgeregt, dass als Nervi gesungen wird. Und so sagt  Mary Christmas Maria Bynacht warum sind die nett, frohe Weihnachten? Und dann ist bei der Amis auch noch den Nickel lose Frau, die Singer als send a Centavos. Doch bei uns hundertprozentigen Mannes sagt die Anna Aldis, ist Santa Weiße. Ich habs gerade Provera Postkarte auch gut, und es brauche Schnitt. Ehrlich gesagt ist",2
"Es ist einfach ein geiles Gefühl, ein Spiel zu drehen. Wer letztes Jahr und die Jahre davor lauter verfolgt hat, weiß, dass das bei uns jederzeit passieren kann. Jasons niemals abschreiben. Und der Elfmeter war dann vielleicht einen Knackpunkt, der uns auch mal ein bisschen mehr Mut gegeben hat mehr Eier in der Hose. Und dann haben wir das Spiel dann gedreht haben es gut gemacht,",5
"Der der Eingang in eine andere Zeit es sieht sehr gewöhnlich aus. Es ist nämlich eine normale Einfahrt hier in der Mannheimer Innenstadt. Ausfahrt freihalten steht da. Aber wenn man durchgeht, kommt man in den Hinterhof und lan det damit im achtzehnten Jahrhundert. Die Fundamente, die hier ans Licht gekommen sind, haben die Archäologen in mühevoller Kleinarbeit freigelegt. Herr Klaus wird sie sind quasi der Chefausgräber hier. Was haben Sie denn hier eigentlich ans Licht befördert? Also wir haben die ersten Bebauungs Hinweise auf aus dem Barock seit 17 125 ausgegraben in Form von Fundament. Mauerwerk ist natürlich nicht mehr vorhanden, weil diese Fläche ja eben in den letzten Jahrzehnten als Parkfläche verwendet worden ist. Aber man kann auch aufgrund dieser der des Verlaufes der Mauern, die rückwärtige Bebauung, die hofseitige Bebauung mit Rückgebäude und Seitenflügeln rekonstruieren. Dazu eine Latrine, dazu eben Planet Schichten, All eines Garten, Areals, was hier auch auf diesem Gelände sich befunden hat, was sie natürlich entsprechend sachgerecht ausgegraben. Das scheint sich ja zu lohnen. Also sie haben Keramik, Münzen, sogar Frankenthaler Porzellan gefunden. Und das hier, das sieht ja aus wie eine kleine Zahnbürste. Was ist denn das? Ja, da haben Sie recht. Das ist leider ein entzweigebrochen, also nicht durch uns, sondern eben schon in alter Zeit eine Zahnbürste. Sie sehen die Kopfplatte mit den vielen Löchern und was auch Schönes. Wir haben die Kupferdrähte gefunden, mit denen die Borsten wahrscheinlich Schweineborsten zusammengehalten worden sind. Und das ist ein Hinweis darauf, wie die Leute sich damals aus, sofern sich eine Zahnbürste besessen haben, sich die Zähne geputzt haben, in der Regel ja nicht, aber weniger haben, dass er dann doch gemocht. Und wir haben insgesamt in Mannheim, vielleicht jetzt mit den neueren aus dem Ende des neunzehnten Jahrhunderts vielleicht gerade erst mal sieben, acht Fragmente gefunden. Und was sagt Ihnen das über die Zeit auf der einen Seite ein Fortschritt in der Hygiene in der Mundhygiene auf der anderen Seite eigentlich auch erschreckend, dass man nicht mehr findet, denn wir müssen ja normalerweise. Nach dem technischen Stand müssten wir ja viel mehr finden. Aber leider sind ja die Parzellen alle so überprägt baulich überprägt, dass man wirklich diese Funde wirklich nur noch wie wie die Rohdiamanten behandeln könnte. Also ganz, ganz selten. Das heißt, das muss im achtzehnten Jahrhundert durchaus auch eine Zeit gewesen sei. Wo es n icht so gut gerochen hat, würde ich sagen, es gab vielleicht eine typische Mannheimer Geruch, aber das kann ich nicht mehr",4
"Die SWR vier Helau Tour mit Yukos durch die Fastnachtskampagne wenn man es genau nimmt, dürfte eigentlich an Fastnacht nicht mehr nur vom Prinz Karneval als dem Häuptling aller Narrenrede genauso wichtig als Galionsfigur. Wer längst auch eine Prinzessin Karneval eene, unter wem ist es sonst noch so gewollt? Denn die Zeile, wo es Dame auf der Bühne nur im Ballett und als Tanzmarie Säcke beharrt oder wo sie nur als Gardistinnen oder donnerstags bei der Weiberfastnacht Rolle gespielt habe, die sie längst vorbei. Frauen als Solistin im Programm, das war schon so kleine Revolution, wie die Margit Sponheimer Frau Jahrzehnte bei Mainzer Carneval-Verein als Erstes singend auf die Bühne getauft hat. Ja, so was. Empire später hat die Marke Zucker im Frack recht, dem Rolf Braun angesungen Herr Präsident, ich nehme jetzt alles in die Hand. Heut ganz ohne Weiberg gehen die Chose nicht. Das habe die in der Operette Schraders für den vor genau hundert Jahren schon vorausgesehen. Aldi Närrin miese, längst in alle Fastnacht spannende Rocker mit. Sie haben oft sogar die hartnäckigste Männerbastion erobert und sind so oft mit dem Elferrat. Und nicht nur das. Es gibt auch überall reine Dame Komitees, Polit-Damen, nämlich bei Hexe oder Waschweiber. Seezunge ja sogar beim Kräbbelkaffee ganz. Und es ist in und über die Männer her C, wie es umgekehrt bei der reine Hansi Julia auch geht. Aber Rache ist dies. Und dass die Lady mit dem Flötisten Mundwerk nicht bloß als Sitzungspräsidentin agiert, sondern auch mit meinem Vortag in die Buch da ist, das ist heute völlig normal. Ganz selten nur gibt's noch reine Männerformation. Beide, Meiser, Prinz Richard etwa. Die  habe aber dies ja immerhin mit der Schanett von Opel eine Kommandeurin in den Sattel. Grube des eine Kammer jedenfalls unumwundene feststelle das will der heiß diskutierten Quotenregelung. Das regeln sich. Beide fassen nach der ganz von selbst. Darauf ein ermunterndes Helau! Die Helau! Tour SWR vier, Rheinland-Pfalz da sind wir daheim",2
"Lübsche sage ich meistens also die schnelle Form von Liebchen Liebscher mit Doppel-B erfreute sich einen, hört da freut sie sich, wie denkt ihre Frau, sie Meister? Borchardts früher war das mal anders gewesen, aber das war Schatzi. Das ist immer, wenn man sich schnell zwischen Schaf und Ziege, dann entscheidet kann ne, Was sagen Sie zu ihrem Mann auch Schutz und er auch dann? Oder mehrere See der E-Mail zum mehrere Geld. So wird es raus, das ist die Gauland einer Form von Mädchen. Mehr schlafen nur dann, wenn man morgens wach werden. Ja, Was ist denn das Schöne, dass man so diese Kurse nahmen? Was dass man was, was es schafft, das so vertrauen? Oder sind Sie da sehr großzügig und sagen Sie auch zu anderen Frauen Schutz oder so Bei Wildbahn Schutz mit dem Problem bereitet? Nee, das ist einfach ein Zeichen der Nähe der Zusammengehörigkeit in der Nähe. Die letzten Jahre, sagt sie zum Thema Alter. Aber das Los",6
"Ach, diese intelligenten Jackpots, diesen unglaublich hilfreich, wenn es ums Schreiben und ums Verstehen von Texten geht. Ich habe selbst ausprobiert. Z GPT schreibt einen Brief ans Finanzamt und Bitte um eine Fristverlängerung zum Beispiel oder erklär mir, wie Ehegattensplitting funktioniert oder ganz kreativ schreibt mir eine individuelle Gute-Nacht-Geschichte für die Kinder, in der die ganze Familie darin vorkommt. Und ganz toll finde ich auch das Kochen. Z GPT. Ich habe Eier, Linsen, Väter und Rosenkohl. Im Kühlschrank schreibt mir ein Rezept dafür. Also es gibt wirklich ganz, ganz viele nützliche und kreative Anwendungen. Ein paar Ideen haben wir auch auf SWR eins. DE gesammelt, und ich würde sagen einfach mal ausprobieren Haben die Kinder das Essen gemocht und dann gut geschlafen Müssen. Also können wir auch geheim halten. Jetzt haben wir schon viel gehört über die Möglichkeiten, was KI sonst noch alles leisten kann, beispielsweise Bilder erstellen oder auch verfälschen. Hat das Bild seine Beweiskraft verloren, also das wirklich echt ist, was man drauf sieht? Haben wir dann noch eine Unterscheidung Chance als Normalmensch Also? Das ist leider richtig, richtig schwierig. Text und Bilder sind grundsätzlich nicht als von einer KI generiert. Erkennbar also. Da gibt es keinen Label oder so was. Viel wichtiger ist es deswegen selbst den Kontext zu bewerten, in dem ein Text zum Beispiel steht. Also hat die Person, die den Text vermeintlich verfasst hat, plötzlich ihren Schreibstil geändert, eine bessere Grammatik. Will Erika Fehler gemachten, größeren Wortschatz sind alle Informationen plausibel. Solche Auffälligkeiten könnten dann auf eine KI hindeuten. Und bei Bildern hilft es immer, auf die Details zu achten. Da sind die nämlich noch nicht ganz so gut. Vor kurzem gab es einen KI Bild von Papst Franziskus in einem steirischen Hip-Hop Daunenmantel und in der rechten Hand. Da hatte er eine Getränkedose. So was ist dann schon ein Hinweis. Das kann wohl kaum echt sein. Künstliche Intelligenz nimmt uns die Arbeit ab, das steht mal fest. Jetzt kann man das unterschiedlich bewerten. Beispielsweise so, dass KI unseren Fachkräftemangel bekämpfen hilft oder das uns KI zu einem Volk der Massenarbeitslosigkeit macht. Wo geht die Reise hin? Hertha gehen die Meinungen ganz weit auseinander. Konsens ist grundsätzlich alles, was Aufgaben sind, die sich oft wiederholen, wo es Moster oder Regeln gibt, die kann eine künstliche Intelligenz erkennen. Und da haben die Cafes ganz großes Potenzial. Aktuelle Studien sehen da zum Beispiel Buchhalter und Steuerberaterinnen ganz vorne auch Programmierer und Dolmetscherinnen. Das heißt zuerst wird es vermutlich klassische Schreibtisch-Beruf treffen, handwerkliche Berufe oder zum Beispiel die Pflege sind da wenige r in Gefahr. Wobei ich selbst ich spreche eigentlich gar nicht so gerne von Gefahr. Denn erstens haben wir in Deutschland ja einen ganz, ganz großen Mangel an Fachkräften. Jede Aufgabe, die eine KI oder eine Automatisierung uns abnimmt, die entzerrt die drohenden Probleme zumindest ein bisschen. Und irgendwer muss die Ganzen auch programmieren. Man muss sie trainieren und überwachen. Und in dem Bereich werden auch ganz, ganz viele neue Jobs",3
"Vor wenigen Minuten hat sie uns erreicht. Die traurige Nachricht, dass der frühere Bundestagspräsident Wolfgang Schäuble gestorben ist. Das hat seine Familie mitgeteilt. Wolfgang Schäuble wurde 81 Jahre alt. Der Mann, der so ein leidenschaftlicher Politiker war, die Kräftigung mit Politik und das Engagement in und für die Politik hat mich immer fasziniert. 972 wird der 30-jährige gebürtige Freiburger Wolfgang Schäuble zum ersten Mal in den Deutschen Bundestag gewählt. Seitdem war er mehr als 50 Jahre lang ohne Unterbrechung direkt gewählter Abgeordneter für den Wahlkreis Offenburg. Später bekleidet das politische Ausnahmetalent hohe Ämter. Am 9. November 89 erlebt Schäuble den Fall des Eisernen Vorhangs in Berlin Die Mama -Gene aus, und es war ja klar das war zu spüren und ändert sich Geschichte. Ja, das war der bewegendste Moment in meinem politischen Leben. Als Innenminister handelt Schäuble für den damaligen Bundeskanzler Helmut Kohl den Einigungsvertrag aus und wird ein wichtiger Architekt der deutschen Einheit. Am 12.. Oktober 1990 wird Schäuble bei einem Attentat nach einer Wahlkampfveranstaltung in Oppenau von einem geistig verwirrten Mann niedergeschossen. Kurz vor der Tür, Verlassen des Saals gibt es einen Knall. Ich dachte noch, da muss er eine geschossen haben. Denn ich ich meine Pulver zu riechen. Zwei Schüsse habe ich getroffen, ein dritter Schuss hat sich im Prinzip dazwischengeworfen hat den ein Streifschuss abbekommen. Seit 990 ist Schäuble querschnittsgelähmt, engagiert sich jedoch weiter in der Politik. Einen Knick in seiner außergewöhnlichen Karriere erlebt er im Jahr 2000, als er im Zuge der CDU-Spendenaffäre Partei und Fraktionsvorsitz niederlegen muss. Es ist der Tiefpunkt in seinem politischen Leben. Aber Schäuble gibt nicht auf. Die Ära Merkel prägt er als Innenminister, vor allem jedoch als Finanzminister in der Euro-Krise. Als die Bundeskanzlerin 2009 mir gesagt hat, sie hätte gerne, dass ich Finanzministerium mache, da habe ich ihr gesagt sie wissen, ich bin ich Flege, leicht und sagt mir eine gewisse Sturheit nach. Aber sie wissen auch ich bin loyal. 2017 übernimmt Schäuble schließlich das zweithöchste Amt im Staate und wird als Bundestagspräsident zum Mahner für die Freiheit in der Demokratie. Mitte September 2022 feiert Schäuble in Offenburg seinen achtzigsten Geburtstag. Der CDU-Bundesvorsitzende Friedrich Merz würdigt Schäubles Lebensleistung, besonders dessen Einsatz für die deutsche Einheit im Jahr 1990 Damals diese Leistung in weniger als einem Jahr zwei so unterschiedliche Staatswesen wie die der Bundesrepublik Deutschland, alt und der DDR zusammenzubrin gen. Übrigens auf der Basis eines Konsenses in Ost wie West, dass es nicht die Neukonstituierung der Bundesrepublik Deutschland wird, bist ein in der Weltgeschichte unter freiheitlichen Staaten einmaliges Ereignis. Der überzeugte Europäer Wolfgang Schäuble hat in seinem Leben die meisten seiner Ziele erreicht, manche verfehlt und viele Rückschläge überwunden. Rückt blickend, war er besonders auf eine Charaktereigenschaft stolz angepasst war ich nie. Wolfgang Schäuble ist gestern Abend gestorben im Alter von 81 Jahren. Sebastian Bargon über den früheren Bundestagspräsident",0
"Mit der einen Million vom Land werden wir vor allem versuchen, rund um die Kreuzung Heinigstraße die Verkehrsverhältnisse so zu verbessern, dass wir Fahrverbote an dieser Stelle vermeiden können. Das heißt Verkehrssteuerung. Das heißt Ampelphasen ändern, das heißt für die Stadt Bahnen an anderen Stellen Vorrangschaltungen einzubauen. Also es geht da vor allem darum, die Verkehrsflüsse neu zu koordinieren. Wir haben eine erste Projekte Skizze dem Bund eingereicht. Diese wurde genehmigt. Darauf aufbauen dürfen wir jetzt einen Masterplan ausarbeiten? Das wird ein Dauerprozeß sein. Und letztendlich ist die Automobilindustrie gefordert, die Motorentechnik weiterzuentwickeln. Wenn es die Manipulationen und Unterlassung der Automobilindustrie nicht gäbe, dann werden die Kommunen, auch Ludwigshafen heute nicht in der Bredouille. Ein Symptom doktern zu müssen, für die wir eigentlich überhaupt nichts können. Das halte ich schon für einen Skandal, dass sich die Automobilindustrie zurücklehnt und glaubt, dass die Kommune dafür sorgen kann, dass die Luftverschmutzung sich in Grenzen hält. Das ist nicht der richtige Weg. Die Verursacher müssen vor allem dafür geradestehen, was sie eben an",5
"Sind dort viel unterwegs auf den Straßen, Ferienzeit Ausflugszeit oder vielleicht haben Sie auch sowieso Freizeit? Dann könnten wir mal ein bisschen Entspannung und Erlebnis auf einmal bieten. Denn beides ist derzeit in Balingen gut möglich. Auf der großen Gartenschau, die außergewöhnlich liegt, das Gelände nicht, wie sonst eher üblich bei Gartenschauen am Rande der Stadt, sondern mittendrin im Herzen von Balingen. Auf einem rund fünf Kilometer langen Spazierweg kann man da unheimlich viel sehen und in decken. Steffi Assenheimer ist für uns spazieren gegangen. Sanft plätschert die Eier durch das Gartenschaugelände. Einige Leute sind am Ufer, die Wiesen und Bäume drumherum sind saftig grün, die Blumen bunt, dazu viel Vogelgezwitscher, Warnte also wenn man mal die Augen zumacht und dann noch das Wasser rauschen hört und die Vögelzwitschern hört, denkt man, man ist irgendwo ganz im Wald oder irgendwo, das ist echt besonders schön. Man hat nicht das Gefühl, mitten in der Stadt zu Ein. Die IAA ist ein zentrales Element der Gartenschau in Balingen. Besonders malerisch ist das Flüsschen im Bereich der Altstadt. Vom Ufer aus blickt man auf eine kleine mittelalterliche Stadtwerke. Das soll ein Schläfchen Also, wir haben hier einen Ausblick auf einen wunderschönen im Turm mit dem alten Gebäuden. Fachwerkhäuser sieht man hier. Einige haben wir so ein rena turiertes Ufer Jachin, wo man sitzen kann? Verweilen kann. Richtig idyllisch ist hier Viele Staunen über die Blumenvielfalt. Einige holen sich Anregungen für den Garten. Zu Hause im Aktivpark können sich die Jüngeren austoben. Skaten, Klettern, Basketball oder Volleyball. All es möglich. Man kann ja schon den ganzen Tag aushalten. Ja, weil ich immer coole Sachen gibt's. Die Winzerin Parkleitung. War ich wieder Volleyballplatz? Ja, auf jeden Fall also wir haben zwei Kids dabei, einmal die Nichte von unseren unsere kleinen. Da waren wir schon auf dem Spielplatz vorne. Da gibt es eben Wasserspiele, und jetzt sollen wir gerade was essen. Und jetzt machen wir noch die Runde hier, Das heißt weiter an der Eyach entlang, rein in einen hellgrünen, lichtdurchfluteten Laubwald. Dort stehen Holz-Liegen für ein kleines Nickerchen. Wen ige Meter weiter daneben balancieren Gartenschaubesucher auf wackeligen Holz. Peter glaubt es gibt Leute, die können das bessere, Wenn das einmal ein Schwingen kommt. Das beruhigt sich gar nicht mehr so schnell, dass kleines besonders schlimm also es ist wacklig um es gibt den Eintritt von der Flotte auf den Stamm Hoya so jetzt ein großer Geschafft. An den Wochenenden gibt es auf der Gartenschau Balingen viel Extra-Programm, zum Beispiel Kindertheater, Kunstaktionen und Musik. Ein Mann spielt auf seine Hände Pen, einem Klanginstrument  aus Blech und verzaubert die Gartenschaubesucher. Klingt ziemlich krass dafür, dass nur so eine Charles quasi ist, die auf beiden Seiten rund ist. Richtig schön Zum Verweilen und runterkommen Die Gartenschau in Balingen. Die Kassen sind da täglich geöffnet, von 9 bis 19 Uhr. Aber man kann auch abends noch Flanieren oder Veranstaltungen erleben.",4
